id,book_title,book_author,book_narrator,book_genre,book_year,book_length,book_publisher,image_link,amazon_link,amazon_price,goodreads
2640,Buffettology ,"Mary Buffett
David Clark",,Economics,June 8th 1999,320 pages,Scribner (first published 1997),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388391483l/1132.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=1132&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
2635,Warren Buffets Management Secrets ,"Mary Buffett
David Clark",,Business,December 8th 2009,176 pages,Scribner (first published 2009),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437869850l/7234935._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7234935&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
508,The Futurological Congress,"Stanisław Lem
Michael Kandel",,Science Fiction,October 28th 1985,149 pages,Mariner Books (first published 1971),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387704942l/733473.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=733473&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11496,"Being Human, An Entheological Guide to God, Evolution, and the Fractal, Energetic Nature of Reality ",Martin W. Ball,,,April 26th 2018,110 pages,Kyandara Publishing (first published October 19th 2009),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348781312l/7519617.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7519617&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
2338,Bound for Glory ,"Woody Guthrie
Pete Seeger",,Music,September 15th 1983,320 pages,Plume (first published 1943),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327887034l/761256.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=761256&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
528,Lord of the Flies ,William Golding,,Classics,October 1st 1999,182 pages,Penguin Books (first published September 17th 1954),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327869409l/7624.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7624&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
2619,One Up on Wall Street ,"Peter Lynch
John Rothchild",,Economics,April 3rd 2000,304 pages,Simon Schuster (first published November 30th 1988),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444850522l/762462.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=762462&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
2627,The Little Book That Still Beats the Market ,Joel Greenblatt,,Economics,September 7th 2010,183 pages,Wiley (first published 2007),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348120206l/8247775.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=8247775&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
2692,Magic- Tricks of the Mind ,Marc Lemezma,,,November 1st 2007,96 pages,New Holland (first published October 26th 2007),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328842313l/748973.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=748973&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
2733,The Seven Principles For Making Marriage Work ,"John M. Gottman
Nan Silver",,Nonfiction,May 16th 2000,271 pages,Harmony (first published 1999),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320521960l/849380.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=849380&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
1618,Flat Stanley and the Haunted House,"Jeff Brown
Lori Haskins Houran
Macky Pamintuan",,Holiday,July 27th 2010,32 pages,HarperCollins (first published January 1st 2009),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348097801l/8618151.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=8618151&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11486,"Verbal Judo, The Gentle Art of Persuasion","George J. Thompson
Jerry B. Jenkins",,Nonfiction,2004,222 pages,Harper (first published May 1st 1993),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348718666l/865508.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=865508&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11478,The Al Advantage,Al Siebert,,Nonfiction,June 1st 2005,225 pages,Berrett-Koehler Publishers (first published January 1st 2005),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328747463l/864350.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=864350&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11454,Among Others,Jo Walton,,Fantasy,January 18th 2011,304 pages,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317792367l/8706185.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=8706185&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
2643,Devil Take the Hindmost ,Edward Chancellor,,Economics,June 1st 2000,400 pages,Plume Books (first published 1996),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309283479l/91360.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=91360&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
1615,Poker Mindset ,"Ian Taylor
Matthew Hilger",,Nonfiction,March 1st 2007,279 pages,"Dimat Enterprises, Incorporated",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347288189l/914899.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=914899&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
1207,Class War The Attack On Working People,Noam Chomsky,,Politics,1995,,AK Press Audio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302162351l/11027824.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=11027824&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
1720,The Happiness Advantage,Shawn Achor,,Nonfiction,September 14th 2010,272 pages,Crown Business (first published January 1st 2010),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381289860l/9484114.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=9484114&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
184,Kitchener,Kathleen Grissom,,Historical,February 2nd 2010,369 pages,Atria Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463229128l/6837103._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6837103&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
2684,Mao-The Unknown Story ,"Jung Chang
Jon Halliday",,History,November 14th 2006,801 pages,Anchor Books (first published September 1st 2002),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388246824l/9746.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=9746&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
1213,Collection - Top 50 Children's Audio Books  ,,,,,,,,,,
1422,The Diary of Adam & Eve,"Mark Twain
John Updike",,Classics,July 1st 2002,95 pages,Hesperus Press (first published 1906),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374097796l/108202.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=108202&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12062,How Life Imitates Chess ,"Garry Kasparov
Mig Greengard",,Games,October 2nd 2007,240 pages,Bloomsbury USA (first published January 1st 2001),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439668761l/749622._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=749622&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12060,Gotta Get Theroux This ,Louis Theroux,,Nonfiction,September 19th 2019,416 pages,Pan Macmillan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1561832736l/52211699._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=52211699&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11932,A Canticle for Leibowitz ,"Walter M. Miller Jr.
Mary Doria Russell",,Science Fiction,May 9th 2006,334 pages,HarperCollins EOS (first published October 1959),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450516880l/164154._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=164154&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11920,Demolished Man ,Alfred Bester,,Science Fiction,July 8th 1999,250 pages,Millennium (first published March 1953),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360171879l/76740.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=76740&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12040,Ancillary Justice ,Ann Leckie,,Science Fiction,October 1st 2013,386 pages,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397215917l/17333324.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17333324&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11970,The Fountains of Paradise ,Arthur C. Clarke,,Science Fiction,September 1st 2001,352 pages,Aspect (first published 1979),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344265959l/149049.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=149049&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11958,Rendezvous with Rama ,Arthur C. Clarke,,Science Fiction,,243 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405456427l/112537.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=112537&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11988,Cyteen ,C.J. Cherryh,,Science Fiction,September 1st 1995,680 pages,Aspect (first published 1988),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316469389l/834518.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=834518&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11974,Downbelow Station ,C.J. Cherryh,,Science Fiction,December 1st 2001,526 pages,DAW (first published 1981),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388858297l/57045.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=57045&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12030,The City & The City ,Cassandra Clare,,Fantasy,March 27th 2007,485 pages,Margaret K. McElderry Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432730315l/256683._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=256683&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12042,The Three,Suzanne Collins,,Young Adult,August 24th 2010,390 pages,Scholastic Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722918l/7260188.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7260188&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11938,Way Station ,Clifford D. Simak,,Science Fiction,1992,210 pages,Collier Books (first published November 1963),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326490682l/190999.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=190999&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12008,To Say Nothing of the Dog ,Connie Willis,,Science Fiction,December 1st 1998,512 pages,Bantam Books (first published January 1998),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469410460l/77773._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77773&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12034,Blackout ,Sarah Hepola,,Autobiography,June 23rd 2015,230 pages,Grand Central Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423750824l/23341862.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=23341862&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11990,Hyperion ,Dan Simmons,,Science Fiction,03/01/90,482 pages,Bantam Spectra (first published May 26th 1989),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405546838l/77566.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77566&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11978,Startide Rising ,David Brin,,Science Fiction,September 1st 1983,458 pages,Bantam Spectra,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476445711l/234501.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=234501&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11986,Uplift War ,David Brin,,Science Fiction,August 1st 1995,638 pages,Spectra Books (first published April 1987),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375272637l/234489.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=234489&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11942,Dune ,Frank Herbert,,Science Fiction,June 1st 2006,604 pages,Hodder & Stoughton (first published June 1st 1965),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434908555l/234225._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=234225&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11966,Gateway ,Frederik Pohl,,Science Fiction,October 12th 2004,278 pages,Del Rey (first published 1977),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441698400l/218427._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=218427&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11926,The Big Time ,Adriana Trigiani,,Fiction,May 31st 2005,304 pages,Ballantine Books (first published January 1st 2004),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320490323l/108289.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=108289&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11940,The Wanderer ,Lloyd Alexander,,Fantasy,May 16th 2006,222 pages,Square Fish (first published August 24th 1967),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406315774l/24782.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=24782&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11956,The Gods Themselves ,Isaac Asimov,,Science Fiction,February 10th 2000,288 pages,Millenium (first published 1972),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351076141l/41821.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=41821&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11976,Foundations Edge ,Isaac Asimov,,Science Fiction,December 31st 2010,450 pages,Bantam/Spectra (first published October 28th 1982),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442311409l/76683._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=76683&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12012,Harry Potter and the Goblet of Fire ,"J.K. Rowling
Mary GrandPré",,Fantasy,September 28th 2002,734 pages,Scholastic (first published July 8th 2000),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554006152l/6.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11928,A Case of Conscience ,"James Blish
Greg Bear",,Science Fiction,September 5th 2000,256 pages,Del Rey (first published 1958),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391560388l/123673.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=123673&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12036,Among Others ,Jo Walton,,Fantasy,January 18th 2011,304 pages,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317792367l/8706185.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=8706185&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11972,The Snow Queen ,Joan D. Vinge,,Science Fiction,February 1st 2001,448 pages,Warner Books (NY) (first published April 1980),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388298425l/139986.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=139986&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11962,The Forever War ,Joe Haldeman,,Science Fiction,September 2nd 2003,278 pages,Voyager (first published December 1974),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386852511l/21611.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=21611&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12006,Forever Peace ,Joe Haldeman,,Science Fiction,October 1st 1998,351 pages,Ace Books (first published October 1997),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267317517l/21618.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=21618&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12038,Redshirts ,John Scalzi,,Science Fiction,June 5th 2012,320 pages,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348617890l/13055592.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13055592&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11964,Where Late the Sweet Bird Sang ,Kate Wilhelm,,Science Fiction,December 1st 1977,251 pages,Harper and Row (first published 1976),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460999710l/968827.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=968827&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11998,Green Mars ,Kim Stanley Robinson,,Science Fiction,05/01/93,624 pages,Spectra Books (first published 1993),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389628152l/77505.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77505&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12004,Blue Mars ,Kim Stanley Robinson,,Science Fiction,07/01/97,768 pages,Bantam Doubleday Dell Publishing Group Ltd. (first published 1996),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429497319l/77504.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77504&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11952,Ringworld ,Larry Niven,,Science Fiction,June 9th 2005,288 pages,Gollancz (first published October 1970),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408793358l/61179.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61179&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11992,The Vor Game ,Lois McMaster Bujold,,Science Fiction,April 30th 2002,346 pages,Baen Books (first published January 1st 1990),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322571824l/68483.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=68483&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11994,Barrayar ,Lois McMaster Bujold,,Science Fiction,December 1st 2003,336 pages,Gardners Books (first published October 1991),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397151220l/61905.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61905&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12000,Mirror Dance ,Lois McMaster Bujold,,Science Fiction,March 1st 1995,560 pages,Baen Books (first published 1994),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297831387l/61909.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61909&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12018,Paladin of Souls ,Lois McMaster Bujold,,Fantasy,April 26th 2005,470 pages,HarperTorch (first published September 23rd 2003),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388350884l/61904.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61904&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12050,The Calculating Stars A Lady Astronaut ,,,,,,,,,,
12026,The Yiddish Policemen's Union ,Michael Chabon,,Fiction,May 1st 2007,414 pages,HarperCollins,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557172798l/16703._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=16703&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12044,The Fifth Season ,N.K. Jemisin,,Fantasy,August 4th 2015,468 pages,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386803701l/19161852.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=19161852&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12046,The Obelisk Gate ,N.K. Jemisin,,Fantasy,August 18th 2016,410 pages,Orbit (first published August 16th 2016),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578523237l/26228034._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=26228034&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12048,The Stone Sky ,N.K. Jemisin,,Fantasy,August 15th 2017,416 pages,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478547421l/31817749._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=31817749&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12002,The Diamond Age ,"Neal Stephenson
Pedro Jorge Romero",,Science Fiction,May 2nd 2000,499 pages,Spectra (first published February 1995),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388180931l/827.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=827&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12014,American Gods ,Neil Gaiman,,Fantasy,March 4th 2005,635 pages,Headline Review (first published June 19th 2001),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1258417001l/4407.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=4407&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12028,The Graveyard Book ,"Neil Gaiman
Dave McKean",,Fantasy,September 30th 2008,307 pages,HarperCollins,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531295292l/2213661.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=2213661&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11982,Ender's Game ,"Orson Scott Card
Stefan Rudnicki
Harlan Ellison",,Science Fiction,September 30th 2004,324 pages,Macmillan Audio (first published 1985),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408303130l/375802.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=375802&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11984,Speaker for the Dead ,Orson Scott Card,,Science Fiction,August 15th 1994,382 pages,Tor Books (first published March 1986),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295660894l/7967.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7967&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12032,The Windup Girl ,Paolo Bacigalupi,,Science Fiction,September 1st 2009,359 pages,Night Shade Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1278940608l/6597651.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6597651&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11954,To Your Scattered Bodies Go ,Philip José Farmer,,Science Fiction,June 30th 1998,220 pages,Del Rey (first published 1971),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327657439l/189147.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=189147&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11936,The Man in the High Castle ,Philip K. Dick,,Science Fiction,June 30th 1992,259 pages,Vintage (first published October 1962),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448756803l/216363.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=216363&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11922,Fahrenheit 451 ,"Ray Bradbury
Alfredo Crespo",,Classics,10/01/04,175 pages,DeBolsillo (first published October 1953),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351643740l/4381.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=4381&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11934,Stranger in a Strange Land ,Robert A. Heinlein,,Science Fiction,October 1st 1991,528 pages,Ace (first published July 1961),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1156897088l/350._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=350&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11918,Farmer in the Sky ,Robert A. Heinlein,,Science Fiction,March 12th 1975,224 pages,Del Rey (first published 1950),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408053311l/50851.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=50851&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11924,Double Star ,Robert A. Heinlein,,Science Fiction,October 12th 1986,243 pages,Del Rey (first published April 1st 1956),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327984434l/175324.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=175324&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11930,Starship Troopers ,Robert A. Heinlein,,Science Fiction,May 15th 1987,335 pages,Ace Book (first published December 1959),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533117961l/17214._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17214&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11946,The Moon is a Harsh Mistress ,Robert A. Heinlein,,Science Fiction,March 14th 2005,288 pages,Hodder & Stoughton (first published April 1966),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348768309l/16690.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=16690&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12022,Spin ,Colum McCann,,Fiction,June 23rd 2009,351 pages,Random House (first published June 16th 2009),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474988022l/5941033.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=5941033&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12016,Hominids ,Robert J. Sawyer,,Science Fiction,February 17th 2003,444 pages,Tor Books (first published May 3rd 2002),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432618104l/264946._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=264946&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
